source_id,ra,dec,parallax,phot_g_mean_mag,phot_rp_mean_flux_over_error,bp_rp,radial_velocity,has_xp_continuous,has_mcmc_gspphot,distance_gspphot
4293315765165489536,289.2373736967538,5.14437331543419,168.95370741857366,14.3032875,875.3739,4.971408,,true,false,
6002807341299977216,233.0469274248337,-41.28017408697192,168.9965073189456,8.2741785,2414.3164,2.4276128,21.063974,true,true,5.9146
4293318823182081408,289.2276515036191,5.162976302668586,169.06150528157374,8.099911,697.5233,2.378519,35.329697,true,true,5.9095
2739689239311660672,357.3066038231343,2.3969179441959985,169.21632962255026,8.152917,3108.3958,2.095766,-71.366135,true,true,5.9056
6663600360560306560,290.20411626707914,-45.57110617010142,169.23508466417934,10.752913,924.35126,3.0468893,6.040898,false,false,
5918660719983560192,266.6334444727895,-57.32506180218072,169.8041953551915,9.592273,1873.1874,2.5847359,-43.794724,true,true,5.8922
6232511606838403968,224.37159427348143,-21.423140396261676,169.8842702825854,5.3640366,660.7481,1.3236036,26.751173,false,true,5.887
3340477717172813568,85.547707594821,12.482359917793618,172.67623105398982,10.11378,2339.3528,2.8699055,106.061874,true,true,5.7885
2261614264931057664,293.09759805108064,69.65345106254792,173.49391001786597,4.449041,345.45535,0.9943154,26.55193,true,true,5.7628
2940856402123426176,92.64357908167638,-21.86782311323394,173.57398583239672,7.3134713,2451.2063,2.0742784,4.2265444,true,false,
6305165514134625024,224.97665286074593,-18.53775641089888,174.02530425165742,20.435377,15.210334,1.975874,,false,false,
3209938366665770752,82.86754111476276,-3.6865276019053095,175.31313655111924,7.1082892,1152.8007,2.121859,8.195142,true,false,
2091177593123254016,278.90744884954285,32.994787158699616,175.79296679952537,14.850962,748.19586,5.1506624,,true,false,
6882963066420161664,313.1361327596479,-16.974558468206272,177.93122142191174,10.081701,1274.3555,2.9015598,,true,true,5.6148
939072613334579328,103.70012922713916,33.266408018167255,179.06293491259635,8.863551,1787.2277,2.5611715,22.296476,false,true,5.5781
470826482637310080,67.80919062832808,58.967979971547436,181.24383901243414,9.702565,766.14966,2.8958826,27.816954,true,false,
470826482637310848,67.81389197465391,58.969481205135885,181.2730074917688,12.33619,2045.8462,0.44229984,,true,false,
3741297293732404352,206.4405658448607,14.885052704598573,183.99619525468464,7.6105833,1789.8868,2.1149225,15.581262,true,true,5.4354
3187115498866675456,75.4868052125233,-6.948587409027854,186.04662779359126,10.649305,772.4271,3.0327492,42.286324,true,false,
5985290231327158144,235.1951774625917,-51.028101306904475,187.7289806878707,12.7359295,1289.7816,4.2261887,85.671814,true,false,
1129149723913123456,176.9394079814786,78.69329745305299,190.32514271529305,9.551337,2376.4238,2.701994,-111.504585,true,true,5.2528
5278042880077383040,124.37351805519963,-61.91613022264878,191.83624032785028,20.009703,50.723278,3.511303,,true,false,
3316364602541746048,90.01597644159976,2.7063740799024933,192.01346218785218,9.901327,1448.6788,2.8903284,29.956833,true,true,5.1996
1695191332232990720,226.70263614661923,70.46161913358111,193.9412326077981,20.199528,38.246098,3.4400425,,false,false,
660597997696173440,134.55918967906837,19.762959843487355,194.14430904826264,11.96628,245.27124,3.7769175,,true,false,
4468557611984384512,271.364453818457,2.495224095912567,195.5673545594233,3.987364,450.8964,1.0036926,-5.730343,true,true,5.1193
4468557611977674496,271.36591160903725,2.4941987580927343,195.85633153170514,5.5392184,631.94226,1.4856548,-9.467006,false,false,
660597997697274752,134.5586915113887,19.76257888198771,196.2619260343735,12.48557,190.81001,4.038414,15.260383,false,false,
1934263333784036736,341.7028254522359,44.3319533233193,197.95730094675557,9.005235,1256.2557,2.7301593,-0.23150428,true,false,
3195919254111314816,63.82965602087436,-7.670903382610344,199.45161859738874,9.775309,1737.293,2.9896755,-44.062584,true,false,
3195919528989223040,63.80795300602079,-7.6680778150199815,199.6080124181338,4.179894,362.00406,1.0412455,-42.46972,true,false,
3195919254111315712,63.830787524383176,-7.672952135407352,199.6910732720413,9.54224,2275.34,-0.1910038,,true,false,
5955305209191546112,264.26088738973226,-44.323382243038424,199.6944012807481,9.602153,404.98874,2.9048986,-34.901894,true,true,5.0035
6562924609150908416,323.3912518776402,-49.01263039681064,201.3251983325545,7.739947,2409.7878,2.2399096,12.723588,true,true,4.9647
625453654702751872,154.89881370110675,19.869809905451323,201.40642101948626,8.204091,1116.3798,2.564643,10.672628,false,true,4.9694
778947608243864320,166.35208967877313,43.52590762036144,203.83234385738783,12.257253,720.58185,3.8549728,67.935905,true,false,
778947814402602752,166.34205974427476,43.53094856108456,203.8875927696954,7.912665,2319.9983,2.104178,68.41321,true,true,4.9055
823773494718931968,152.8329289582321,49.451988897100506,205.31478196510724,5.9611735,690.2248,1.7223029,-26.481712,true,true,4.8722
4752399493622045696,43.77198593477078,-47.01672835622661,205.42508538452748,18.57293,102.69794,4.87331,,true,false,
2441630500517079808,1.6763504259443918,-7.5464753252597605,206.35003920573322,11.773832,1334.3314,3.6749277,-40.457607,false,false,
5254061535106490112,161.08527551332452,-61.20263830459439,206.96977507456424,11.859422,1802.3263,3.6814375,155.60522,true,false,
2603090003484152064,343.3241110018443,-14.266689393516607,214.0379888743159,8.875059,995.13104,2.8092842,-2.085692,true,false,4.665
2079073928612821760,298.48192590176114,44.41290615922913,214.5745030256979,11.908311,1164.7668,3.822524,3.932475,true,false,
5332606522595645952,176.45664661730092,-64.843052846102,215.67527344818546,11.423104,3731.9585,0.28574753,,true,false,
3757613049856225792,162.05518399901217,-11.342803319735205,219.33021263059618,12.837447,1161.0881,4.5808744,1.4739288,true,false,
5951824121022278144,262.1701639221161,-46.89910489864381,219.64625138839503,8.336431,1018.30273,2.4648557,-3.370759,true,true,4.5522
1637645127018395776,264.1040525731971,68.3334976375916,219.78977211974913,8.02864,1277.2894,2.518117,-28.90487,true,true,4.549
3902874650601954816,188.3146767758809,9.021829208339808,223.47747382423316,11.240162,18.248596,3.497839,,false,false,
76868614540049408,30.058987047653364,13.044071201123836,223.73208720990553,10.681062,850.2126,3.188181,-28.292406,true,false,
2306965202564744064,1.3832841523481234,-37.36774402806293,230.09703402875448,7.6824937,1499.1875,2.186049,25.126139,true,true,4.3458
3902874650602495232,188.3144928018531,9.022091624851694,231.11849780261377,11.235116,23.813875,3.5342093,,false,false,
2552928187080872832,12.296740250462333,5.376556608426358,231.7799995322092,12.299163,2756.8923,0.5975876,,true,false,
4330690742322011520,247.57481416249274,-12.66785108081103,232.13898083974135,8.801877,1526.3235,2.7315807,-21.797655,true,false,
5393446658454453632,162.05388771666577,-39.93962594730691,247.21558692230735,14.005882,1241.0375,5.153656,,true,false,
6439125097427143808,281.29804386226,-63.96056736658412,249.6651458904217,14.005345,1034.0759,5.11292,,true,false,
6583272171336048640,319.2950181380955,-38.872456400701786,251.9124222107058,5.984104,736.2035,1.8535872,20.70994,true,false,
4810594479418041856,77.9599373502188,-45.0438126993602,254.19859326384577,8.063552,1823.6312,2.0266457,245.05313,true,true,3.9346
35227046884571776,43.26964247679057,16.86437381897744,260.98844068047276,12.263103,665.36365,4.5285025,,false,false,
3139847906307949696,111.85462844259372,5.209382701706996,264.12689775460655,8.576388,1198.4711,2.7577581,17.353445,false,true,3.786
2358524597030794112,18.13325425370941,-16.996154872479234,269.05730465038937,10.436525,1291.0922,3.1970692,,true,false,
6412596012146801152,331.07645259656397,-56.79381206688221,270.6580324694526,18.030664,99.694275,5.0819645,,false,false,
4848140361962951552,54.00339387736301,-44.51436231604776,272.16154083178225,10.995456,806.3598,3.6653757,1.4918072,true,false,
2452378776434477184,26.009055057160104,-15.933680200693857,273.80974511859966,3.3003998,287.4984,1.0512211,,true,false,
6412595290592307840,330.8724078795965,-56.79725466122902,274.8431415216296,4.322904,510.43973,1.2974195,-40.4267,true,false,3.6481
703790044252850688,127.45009240230564,26.77328596508202,279.2496391012477,12.167455,1420.9226,4.3975945,,true,false,
385334196532776576,4.625300681217554,44.02874451664357,280.6947310460246,9.686646,2125.9167,2.8360271,10.603611,true,true,3.5638
385334230892516480,4.613226257557736,44.02478674398518,280.706821579123,7.218567,2605.3,2.164384,11.367275,true,true,3.5625
2154880616774131712,280.68308624583415,59.635145454818776,283.8377678450057,8.524704,1286.536,2.625472,0.87630755,true,true,3.5236
2154880616774131840,280.6830708352289,59.638357907754816,283.8401180184389,7.854393,1184.6848,2.4610577,-1.303306,true,true,3.522
1872046609345556480,316.7484792940004,38.76386244649797,285.99494829578117,4.766713,379.855,1.4625897,-65.97495,true,true,3.4904
1872046574983497216,316.753662752556,38.75607277205679,286.0053518616485,5.4506445,466.02036,1.7153406,-64.593544,true,true,3.4947
3796072592206250624,176.93768799004127,0.7991199702364985,296.3053079139394,9.601,1606.4229,3.0332584,,true,true,3.3731
6553614253923452800,346.5039166796005,-35.8471642082214,304.1353692001036,6.5220323,833.35223,2.0982852,8.306988,true,true,3.2877
5164707970261890560,53.22829341517546,-9.458168216292322,310.5772928005821,3.465752,397.66736,1.1402977,,false,true,3.2179
1926461164913660160,355.4800152581559,44.170375700747755,316.48118678226916,10.379277,1637.9124,3.5294142,-77.289825,true,false,
4075141768785646848,282.4587890175222,-23.83709744872712,336.0266016683708,9.126414,798.3095,2.8340364,-11.11644,false,false,2.9762
5140693571158739840,24.771554293454546,-17.948299887129313,367.71189618147696,10.507542,86.96797,3.7529564,21.458223,true,false,
5140693571158946048,24.771674208211856,-17.947682860008488,373.8443122683992,10.817838,70.54292,3.8285542,10.249533,false,false,
2947050466531873024,101.28662552099249,-16.720932526023173,374.48958852876103,8.524133,27.79296,-0.27842712,,true,false,
762815470562110464,165.83095967577933,35.948653032660104,392.75294543876464,6.551172,1037.6364,2.2156086,-85.11064,true,true,2.5453
3864972938605115520,164.10319030755974,7.002726940984864,415.17941567802137,11.038391,504.92255,4.1848364,,true,false,
4472832130942575872,269.44850252543836,4.739420051112412,546.975939730948,8.1939745,1518.3344,2.8336968,-110.46822,true,true,1.8275
5853498713190525696,217.39232147200883,-62.67607511676666,768.0665391873573,8.984749,618.5337,3.8045802,-21.942726,true,true,1.3011
